Trimestre 2016-2017,Nom du vendeur,Numéro de référence,Date d'attribution du contrat,Devis descriptif,Durée du contrat,Valeur du contrat,Commentaires
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=34992,2KEYS CORPORATION,2662949-7317777,5,2016-05-12,0473 - Experts-conseils en TI et en télécommunications,2014-02-06 au 2016-02-28,"1 024 345,00 $","332 220,00 $","332 220,00 $","Le présent marché comprend une modification ou plus - Marché concurrentiel - SPICT AMA, Analyste de la C et A et des EMR en sécurité des TI, Niveau supérieur"
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35726,Absolute Office Inc.,9425913-7360438,2016-06-30,"1246 - Meubles de bureau et fourniture, incluant des pièces",2016-06-30 au 2016-08-20,"16 072,61 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35784,ACTION PERSONNEL,421181910-7345234,3,2016-06-13,0813 - Services d'aide temporaire,2015-08-04 au 2016-07-01,"284 499,77 $","19 999,77 $","223 792,50 $","Commande subséquente à une offre à commande - Vérification de conformité financière - SAT services techniques, électricien supérieur - Le présent marché comprend une modification ou plus."
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35180,Ademat,418245713-7357473,2016-04-01,0665 - Autre équipement,2016-04-01 au 2017-03-31,"10 848,00 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35067,ADHUNIK VATANUKOOL PVT. LTD.,888545613-7356315,2016-04-01,0646 - Bâtiments résidentiels,2016-04-01 au 2019-03-31,"29 641,29 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35354,ADI GLOBAL DISTRIUBUTION,16785813-7358472,2016-05-17,1212 - Outils et outillage,2016-05-17 au 2016-06-21,"20 565,55 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35670,Adirondack Technologies,838275913-7360171,2016-06-24,"1246 - Meubles de bureau et fourniture, incluant des pièces",2016-06-24 au 2016-09-30,"257 125,50 $",Commande subséquente à une offre à commande
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35564,Adirondack Technologies,97905913-7359449,2016-06-08,"1246 - Meubles de bureau et fourniture, incluant des pièces",2016-06-08 au 2016-09-30,"90 880,25 $",Commande subséquente à une offre à commande
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35651,Advanced Business Interiors,72235913-7360068,2016-06-22,"1246 - Meubles de bureau et fourniture, incluant des pièces",2016-06-22 au 2016-08-03,"13 852,02 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35539,Advanced Business Interiors,729545813-7359321,2016-06-06,"1246 - Meubles de bureau et fourniture, incluant des pièces",2016-06-06 au 2016-07-22,"13 426,13 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35452,Aeric Inc.,729325813-7358964,2016-06-01,0491 - Services de conseillers en gestion,2016-06-01 au 2017-03-31,"24 900,00 $",Marché non-concurrentiel  - Recherche et sélection de site pour des projets d'investissement
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35111,AES LABORATORIES PVT.LTD,26275713-7356972,2016-04-11,0703 - Égouts et eau,2016-04-11 au 2019-03-31,"42 105,00 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35428,AGS FOURWINDS INTERNATIONAL,823265813-7358861,2016-05-26,0208 - Réinstallation des employés à l'extérieur du Canada et(ou) au retour,2016-05-26 au 2016-05-26,"37 294,52 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35846,Ahmed Mohammed,755141415-C10017468,2016-06-08,2302 - Achat de services pour l'aide au développement,2016-06-08 au 2016-12-31,"22 800,00 $",Marché non-concurrentiel,Bureau canadien de coopération en Éthiopie (UAP VI)
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35640,Aimée González Ferriol,275205913-7359997,2016-06-21,0491 - Services de conseillers en gestion,2016-06-21 au 2017-05-01,"15 878,64 $",Marché concurrentiel - Gestion de projet et administration pour Fonds canadien d'initiatives locales
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35681,Alexandra Valencia,635305913-7360223,2016-06-27,0499 - Autres services professionnels non précisés ailleurs,2016-06-27 au 2017-03-31,"11 474,43 $",Marché concurrentiel - Coordinateur en éducation  à Quito
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35581,Alice Power (AB Power Consulting),21355913-7359548,2016-06-10,0499 - Autres services professionnels non précisés ailleurs,2016-06-10 au 2017-01-01,"33 900,00 $",Commande subséquente à une offre à commande - Conseiller subalterne en apprentissage stratégique - Le présent marché a été adjugé à un ancien fonctionnaire recevant une pension versée en vertu de la Loi sur la pension de la fonction publique
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35026,ALL EXPERTS FACILITIES,997491410-7344879,1,2016-05-31,0811 - Nettoyage d'immeubles à contrat,2015-06-15 au 2016-12-31,"84 092,44 $","30 744,64 $","53 347,80 $",Marché concurrentiel - Le présent marché comprend une modification ou plus.
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35256,ALLAN CULHAM,590435713-7357968,2016-05-04,0491 - Services de conseillers en gestion,2016-05-04 au 2016-05-27,"10 136,10 $",Marché non-concurrentiel  - Plan stratégique pour les relations du Canada avec l'Organisation des É-U - Le présent marché a été adjugé à un ancien fonctionnaire recevant une pension versée en vertu de la Loi sur la pension de la fonction publique
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35444,ALS Logistic Services Chile SA,729305813-7358944,2016-06-01,0208 - Réinstallation des employés à l'extérieur du Canada et(ou) au retour,2016-06-01 au 2016-09-30,"22 671,89 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35593,ALTIS HUMAN RESOURCES,26085913-7359674,2016-06-14,0813 - Services d'aide temporaire,2016-06-14 au 2016-10-21,"22 952,33 $",Commande subséquente à une offre à commande - Adjointe administrative du bureau de la mobilisation des canadiens
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35416,ALTIS HUMAN RESOURCES,808235813-7358818,2016-05-30,0491 - Services de conseillers en gestion,2016-05-30 au 2017-03-31,"28 618,38 $",Marché concurrentiel - Consultant en design organisationnel et classification
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35227,ALTIS HUMAN RESOURCES,184365713-7357787,2016-05-03,0491 - Services de conseillers en gestion,2016-05-03 au 2017-05-04,"146 027,58 $",Marché concurrentiel - Mise en œuvre d'une stratégie d'éducation internationale aux missions
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35031,Altis Professional Resources,405221910-7347670,1,2016-06-30,0813 - Services d'aide temporaire,2015-09-21 au 2016-08-20,"119 328,00 $","18 306,00 $","101 022,00 $",Marché concurrentiel - Services professionnels - Administration des programmes - Politiques et services. Le présent marché comprend une modification ou plus.
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35395,Altis Professional Resources,558185813-7358656,2016-06-06,0813 - Services d'aide temporaire,2016-06-06 au 2017-05-06,"86 592,80 $",Commande subséquente à une offre à commande - Services administratifs Administrateur gestion des accès
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35011,Altis Professional Resources,13391610-7324373,5,2016-06-06,0473 - Experts-conseils en TI et en télécommunications,2014-06-17 au 2016-06-16,"318 575,25 $","41 527,50 $","133 481,25 $",Marché concurrentiel - Programmeur / Réalisateur de logiciel. Le présent marché comprend une modification ou plus.
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35706,ALUARK. EI. - ARQUITETURA EM ALUMIN,994365913-7360350,2016-06-29,0646 - Bâtiments résidentiels,2016-06-29 au 2016-07-15,"23 244,86 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35127,Ambiente Lavori srl,90115713-7357082,2016-04-13,0859 - Autres services commerciaux qui ne sont pas précisés ailleurs,2016-04-13 au 2017-03-31,"17 736,95 $",Marché concurrentiel - Services de jardinage à la résidence officielle de Rome
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35194,AMJ CAMPBELL INTERNATIONAL,918275713-7357580,2016-04-01,0208 - Réinstallation des employés à l'extérieur du Canada et(ou) au retour,2016-04-01 au 2017-03-31,"487 613,20 $",Commande subséquente à une offre à commande
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35535,ANDRE CHENUE S.A.,370535813-7359311,2016-06-06,0210 - Transports d'objets non spécifiés ailleurs,2016-06-06 au 2016-06-06,"11 044,61 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35036,ANDREA GIRON DE CHACON,919375613-7348543,1,2016-06-23,0491 - Services de conseillers en gestion,2015-10-13 au 2017-08-01,"12 850,01 $","6 499,99 $","6 350,02 $",Marché concurrentiel - Coordinateur du fond Canadien d'initiatives locales au Guatemala. Le présent marché comprend une modification ou plus.
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35083,Andrée Poulin,997595613-7356656,2016-04-01,0351 - Les services professionnels de communication non spécifiés ailleurs,2016-04-01 au 2016-12-31,"24 949,57 $",Commande subséquente à une offre à commande - Réviseurs sur appel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35186,Angel Capital Association,12265713-7357527,2016-04-25,0491 - Services de conseillers en gestion,2016-04-25 au 2016-05-11,"16 473,06 $",Marché non-concurrentiel  - Table ronde sur les opportunités d’investissements transfrontaliers
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35403,ANIXTER CANADA,558205813-7358722,2016-05-24,1212 - Outils et outillage,2016-05-24 au 2016-06-21,"23 447,50 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35152,ANIXTER CANADA,309175713-7357244,2016-04-18,1212 - Outils et outillage,2016-04-18 au 2016-05-24,"19 043,44 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35495,Annelie Forbes,448435813-7359127,2016-06-01,0491 - Services de conseillers en gestion,2016-06-01 au 2017-03-31,"22 450,00 $",Marché concurrentiel - Coordinateur du Fonds canadien d'initiatives locales
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35790,Antimo Perretta,220251810-7347848,3,2016-06-03,0491 - Services de conseillers en gestion,2015-09-08 au 2016-05-15,"30 479,66 $","10 687,58 $","19 792,08 $",Marché concurrentiel - Coordinateur du fond Canadien d'initiatives locales. Le présent marché comprend une modification ou plus.
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35492,AON REED STENHOUSE INC.,682425813-7359090,2016-05-31,0859 - Autres services commerciaux qui ne sont pas précisés ailleurs,2016-05-31 au 2017-03-31,"11 957,25 $",Commande subséquente à une offre à commande - Assurance pour parc automobile aux missions É.-U.
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35485,AON REED STENHOUSE INC.,932405813-7359079,2016-05-31,0859 - Autres services commerciaux qui ne sont pas précisés ailleurs,2016-05-31 au 2017-05-30,"85 319,00 $",Commande subséquente à une offre à commande - Assurance pour parc automobile aux missions É.-U.
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35060,AON REED STENHOUSE INC.,44525613-7355791,2016-04-01,0859 - Autres services commerciaux qui ne sont pas précisés ailleurs,2016-04-01 au 2017-03-31,"12 661,65 $",Commande subséquente à une offre à commande - Services de courtage d'assurance
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35094,AON REED STENHOUSE INC.,95025713-7356835,2016-04-01,0859 - Autres services commerciaux qui ne sont pas précisés ailleurs,2016-04-01 au 2017-03-31,"17 966,98 $",Commande subséquente à une offre à commande - Assurance de véhicule au Royaume Uni et Irlande
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35405,APEX INDUSTRIES INC,73215813-7358725,2016-05-24,1245 - Matières et pièces de la sécurité et de la sanitation,2016-05-24 au 2016-06-30,"10 600,00 $",Commande subséquente à une offre à commande
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35270,APEX INDUSTRIES INC,90475713-7358019,2016-05-05,1245 - Matières et pièces de la sécurité et de la sanitation,2016-05-05 au 2016-07-04,"10 600,00 $",Commande subséquente à une offre à commande
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35206,APEX INDUSTRIES INC,918305713-7357611,2016-04-26,1245 - Matières et pièces de la sécurité et de la sanitation,2016-04-26 au 2016-06-21,"36 607,00 $",Commande subséquente à une offre à commande
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35166,APS KAZAKHSTAN LLP,856205713-7357340,2016-04-20,0665 - Autre équipement,2016-04-20 au 2018-03-31,"33 557,14 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35448,ARCHIPROMENAGER,729315813-7358957,2016-05-30,1249 - Autres pièces du matériel,2016-05-30 au 2016-06-30,"12 356,11 $",Commande subséquente à une offre à commande
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35502,AREL LTD.,198455813-7359144,2016-06-01,"0656 - Appareils de chauffage, de climatisation et de réfrigération",2016-06-01 au 2017-03-31,"34 055,64 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35543,ARG. INTERNATIONAL MOVING S.R.L.,729555813-7359335,2016-06-06,0208 - Réinstallation des employés à l'extérieur du Canada et(ou) au retour,2016-06-06 au 2016-07-31,"16 451,51 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35415,ARG. INTERNATIONAL MOVING S.R.L.,558235813-7358817,2016-05-25,0208 - Réinstallation des employés à l'extérieur du Canada et(ou) au retour,2016-05-25 au 2016-07-31,"21 212,49 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35407,ARG. INTERNATIONAL MOVING S.R.L.,573215813-7358728,2016-05-24,0208 - Réinstallation des employés à l'extérieur du Canada et(ou) au retour,2016-05-24 au 2016-07-31,"29 874,04 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35644,"ARMSTRONG RELOCATION FLORIDA, LLC",291215913-7360037,2016-06-22,0208 - Réinstallation des employés à l'extérieur du Canada et(ou) au retour,2016-06-22 au 2016-11-30,"33 704,99 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35125,ARQUITEX S.A DE C.V.,590105713-7357065,2016-04-11,0630 - Édifices à bureaux,2016-04-11 au 2016-04-11,"23 109,33 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35248,"ARTYUSHIN, VIKTOR",574415713-7357939,2016-05-04,0460 - Services de protection,2016-05-04 au 2017-03-31,"12 867,49 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35541,Asokan Business Interiors,245555813-7359323,2016-06-06,"1246 - Meubles de bureau et fourniture, incluant des pièces",2016-06-06 au 2016-07-22,"16 633,80 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35458,Aspen Network Development,214345813-7358986,2016-06-01,0821 - Cotisations d'adhésion,2016-06-01 au 2017-05-31,"13 189,00 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35781,Assiyana,20542813-7333598,8,2016-05-19,0811 - Nettoyage d'immeubles à contrat,2014-12-01 au 2016-03-31,"123 907,09 $","13 624,50 $","58 194,72 $",Marché concurrentiel - Le présent marché comprend une modification ou plus.
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35204,Astley Gilbert Limited,418305713-7357601,2016-04-26,0321 - Services d'imprimerie,2016-04-26 au 2017-03-31,"22 738,25 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35695,ATCO STRUCTURES,197345913-7360276,2016-05-30,0822 - Hospitalité,2016-05-30 au 2016-07-31,"10 605,00 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35677,ATI srl,619295913-7360200,2016-06-30,"1246 - Meubles de bureau et fourniture, incluant des pièces",2016-06-30 au 2016-09-27,"89 298,84 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35090,"ATKINSON,  HEATHER",99715713-7356705,2016-04-01,0351 - Les services professionnels de communication non spécifiés ailleurs,2016-04-01 au 2016-12-31,"24 973,00 $",Commande subséquente à une offre à commande - Réviseurs sur appel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35223,Audrey Michaud,168355713-7357763,2016-05-12,0499 - Autres services professionnels non précisés ailleurs,2016-05-12 au 2016-08-16,"14 437,50 $",Marché non-concurrentiel - Services de conseiller en communication dans les médias sociaux
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35050,Avention,247495613-7354948,2016-04-01,0491 - Services de conseillers en gestion,2016-04-01 au 2017-03-31,"23 637,65 $",Marché non-concurrentiel  - Abonnement à OneSource Finance Global
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35332,Avenue Rug Inc.,58925813-7358387,2016-05-13,"1246 - Meubles de bureau et fourniture, incluant des pièces",2016-05-13 au 2016-09-02,"25 000,00 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35010,AXM,545121610-7322889,1,2016-05-02,"0640 - Bâtiments ou installations devant abriter du matériel de télécommunications, d'ordinateur, et de bureautique",2014-05-05 au 2017-04-30,"32 626,87 $","11 790,12 $","20 836,75 $",Marché concurrentiel. Le présent marché comprend une modification ou plus.
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35258,Ayat Ahmed,90445713-7357971,2016-05-12,0491 - Services de conseillers en gestion,2016-05-12 au 2016-09-09,"19 210,00 $",Marché non-concurrentiel  - Consultant - Support au program de l'Ukraine
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35298,Ayodele Akintunde & Co.,74545713-7358230,2016-05-11,0410 - Services juridiques,2016-05-11 au 2017-03-31,"150 354,60 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35279,Bacon Gebaudetechnik GmbH & Co KG,340495713-7358081,2016-05-09,0630 - Édifices à bureaux,2016-05-09 au 2017-03-31,"26 253,35 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35570,BARBARA PERSONNEL INC.,41625913-7359488,2016-06-15,0813 - Services d'aide temporaire,2016-06-15 au 2016-12-20,"31 043,25 $",Commande subséquente à une offre à commande - Assistante en approvisionnement
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35159,BARTHEN RIOOL,75195713-7357283,2016-04-19,0499 - Autres services professionnels non précisés ailleurs,2016-04-19 au 2017-03-31,"23 102,75 $",Marché concurrentiel - Projet d’égout à la résidence officielle à La Haye
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35175,Baypay Inc.,137235713-7357439,2016-04-21,0351 - Les services professionnels de communication non spécifiés ailleurs,2016-04-21 au 2016-05-09,"13 189,00 $",Facilitation du réseau Les entreprises technologiques canadiennes - Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35559,Belanger Consulting LTD,744595813-7359391,2016-06-07,0446 - Conseillers en formation,2016-06-07 au 2019-03-31,"20 695,50 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35054,Belanger Consulting LTD,544505613-7355477,2016-04-01,0446 - Conseillers en formation,2016-04-01 au 2017-03-31,"136 504,00 $",Marché concurrentiel - Perfectionnement en gestion et formation habiletés interpersonnelles
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35187,BELFIORE ENTERPRISES INC,262265713-7357528,2016-04-20,1340 - Édifices à Bureaux,2016-04-20 au 2016-04-29,"13 424,52 $",Marché concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35399,BELLEROCHE SAS,589195813-7358687,2016-05-23,1369 - Autres bâtiments non-résidentiels,2016-05-23 au 2018-03-31,"41 137,80 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35185,BEN HORIN ALEXANDROVITZ,762255713-7357520,2016-04-25,0352 - Services de relations publiques,2016-04-25 au 2016-06-30,"23 399,87 $",Marché non-concurrentiel
1,http://w03.international.gc.ca/dc/index_fa-ae.aspx?lang=fra&p=4&r=49&c=35844,Berhanu Assefa,215171115-C10017469,2016-06-10,2302 - Achat de services pour l'aide au développement,2016-06-10 au 2016-12-31,"12 200,00 $",Marché non-concurrentiel,Bureau canadien de coopération en Éthiopie (UAP VI)
